date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-02-11 21:08:00,mukwonago,wi,us,sphere,300,5 minutes,Red and green flashing lights on hovering sphere object.,2014-02-14,42.8666667,-88.3333333
2014-02-11 22:10:00,plano,tx,us,light,60,<1 minute,We saw a light approaching that changed direction and velocity and went away very fast.,2014-02-14,33.0197222,-96.6986111
2014-02-11 22:30:00,evansville,in,us,cylinder,300,5 minutes,Aircraft in Evansville?,2014-02-14,37.9747222,-87.5558333
2014-02-11 23:15:00,nineveh,in,us,triangle,30,30 seconds,Triangle unidentified aircraft with 3 lights along the back instead of the usual triangle pattern&#44 light in middle was brighter.,2014-02-14,39.3622222,-86.0847222
2014-02-11 23:45:00,cedar city,ut,us,sphere,900,15 minutes,Seven bright orange glowing spheres appeared for 15 seconds then disappeared.,2014-02-14,37.6775,-113.0611111
2014-02-01 01:00:00,chesapeake,va,us,circle,600,10 minutes,Two flashing round orbs in the sky flashing red orange green blue N white.,2014-02-07,36.8188889,-76.2752778
2014-02-01 01:43:00,jonesboro,ga,us,light,600,hour,Strange lights on the Southside.  ((NUFORC Note:  We suspect that the object may be a twinkling star.  PD)),2014-02-07,33.5213889,-84.3538889
2014-02-01 05:00:00,university park,fl,us,triangle,420,7:00,Sighting:  (ongoing) Couple of week&#8217;s duration on daily bases (required condition clear sky or few clouds).Location in the early mo,2014-02-14,28.5666667,-81.2083333
2014-02-01 15:30:00,sacramento,ca,us,formation,45,45 seconds,Fleet of silver UFO trio fly north at high speed.,2014-02-07,38.5816667,-121.4933333
2014-02-01 15:43:00,fresno,ca,us,other,60,<1 minute,Blackish odd shape over north Fresno&#44 CA.,2014-02-14,36.7477778,-119.7713889
2014-02-01 16:00:00,stoughton,ma,us,fireball,60,1 minute,Wow&#44 Was That Strange.,2014-02-07,42.125,-71.1027778
2014-02-01 17:30:00,st. augustine,fl,us,circle,3600,1 hour,I have a picture of a craft in the sky and you can see the markings on the craft.  Dub it the  &quot;Neville Pic.&quot;,2014-02-07,29.8944444,-81.3147222
2014-02-01 18:00:00,spring hill,tn,us,fireball,300,5 minutes,Two orange fireball-type flying craft within 5 minutes of each other.,2014-02-07,35.7511111,-86.93
2014-02-01 18:50:00,gresham,or,us,fireball,150,2.5 minutes,10 silent red &quot;fireballs&#44&quot; zoomed together&#44 configured themselves and disappeared,2014-02-07,45.4983333,-122.4302778
2014-02-01 19:00:00,kent,wa,us,sphere,90,1:30,Three circular red objects in triangular formation,2014-02-07,47.3811111,-122.2336111
2014-02-01 19:07:00,miami,fl,us,other,40,40 seconds,Saw 2 green star looking objects slowly traveled across entire sky in under 40 seconds,2014-02-07,25.7738889,-80.1938889
2014-02-01 19:15:00,mesquite,nv,us,sphere,180,3 minutes,Large white sphere on the Mesa in Mesquite&#44 Nevada.,2014-02-21,36.8055556,-114.0663889
2014-02-01 20:00:00,mcdonald,pa,us,light,3600,1 hour,Bluish-white objects playing tag in McDonald&#44 PA,2014-02-07,40.3708333,-80.235
2014-02-01 20:00:00,myrtle creek,or,us,light,600,10 minutes,several lights shaped in an s pattern moving slowly with a flashing light redish in color.Dont know if what I saw was a ufo or somrthin,2014-02-07,43.0202778,-123.2919444
2014-02-01 20:00:00,new york city (brooklyn),ny,us,circle,8,8 seconds,Red green UFO or drone sighting Brooklyn,2014-02-07,40.7141667,-74.0063889
2014-02-01 20:30:00,imperial,pa,us,light,3600,1 hour,2 lights circling/chasing each other,2014-02-07,40.4494444,-80.2447222
2014-02-01 20:33:00,huntington,wv,us,fireball,1236,20:36,Outside smoking a cigarette seen it goes straight up went over to the last for about 10 miles until we couldn&#39t see it anymore then sta,2014-02-07,38.4191667,-82.4452778
2014-02-01 20:58:00,covina,ca,us,light,300,5 minutes,Fleet of multiple pulsating color spheres.,2014-02-07,34.09,-117.8894444
2014-02-01 21:00:00,bellevue,id,us,fireball,900,15 minutes,Six orange lights with no sound in formation over Bellevue&#44 Idaho.,2014-02-07,43.4636111,-114.2597222
2014-02-01 21:00:00,middleburg,fl,us,unknown,300,5 minutes,2 object reddish white hovering in the sky.,2014-02-07,30.0686111,-81.8605556
2014-02-01 21:30:00,portland,or,us,light,3,3 seconds,White light moved across the sky at an unbelievable speed.,2014-02-07,45.5236111,-122.675
2014-02-01 21:30:00,salt lake city,ut,us,light,600,10 minutes,Orange hovering lights above salt lake city.,2014-02-07,40.7608333,-111.8902778
2014-02-01 22:10:00,oakland park,fl,us,light,540,9 minutes,&quot;Armada&quot; of Strange Lights Over Fort Lauderdale Area.,2014-02-07,26.1719444,-80.1322222
2014-02-01 22:48:00,boise,id,us,circle,3,3 seconds,Low&#44 fast flying&#44 round&#44 very bright light&#44 no sound&#44 moving east to west over Boise Idaho.,2014-02-07,43.6136111,-116.2025
2014-02-01 22:50:00,charleston,sc,us,formation,600,10 minutes,I walked out into my yard downtown Charleston at 11:50 PM. I was with another witness that is ex-military\veteran &amp; ex-fire (he stated,2014-02-07,32.7763889,-79.9311111
2014-02-12 17:00:00,fairborn,oh,us,other,7200,2 hours,Black tube descending from sky to ground.,2014-02-21,39.8208333,-84.0194444
2014-02-12 19:00:00,thetford center,vt,us,other,600,10 minutes,My husband and I came outside for a cigarette around 8 pm on  the sixth of February I looked up and noticed this very large very bright,2014-03-18,43.8286111,-72.2466667
2014-02-12 20:40:00,missoula,mt,us,fireball,300,5 minutes,8 flaming red lights moving across the sky,2014-02-14,46.8722222,-113.9930556
2014-02-13 05:00:00,salinas,ca,us,changing,10800,3 hours,Large egg-like craft with bight lights observed for 2 hours at a time by 2-4 people for 7 days in a row&#33,2014-02-21,36.6777778,-121.6544444
2014-02-13 05:30:00,chapmansboro,tn,us,other,900,15 minutes,On the morning of 02/13/2014&#44 I woke up to go to the restroom. Afterward&#44 I decided I wanted a cigarette. It was just before daybreak w,2014-02-21,36.3122222,-87.1413889
2014-02-13 05:45:00,salem,or,us,circle,5,2-5 seconds,Bright light&#44 then disappeared.,2014-02-14,44.9430556,-123.0338889
2014-02-13 06:05:00,coral springs,fl,us,oval,600,10 minutes,Large bright object in South Florida,2014-02-14,26.2708333,-80.2708333
2014-02-13 12:00:00,colorado springs,co,us,sphere,30,20-30 seconds,Clear spheres (50+) with something silver inside moving quickly in a group.,2014-02-21,38.8338889,-104.8208333
2014-02-13 18:00:00,franklin,tn,us,fireball,300,5 minutes,Slow moving flame&#44 700-1000 feet away.,2014-02-21,35.925,-86.8688889
2014-02-13 18:00:00,long point,il,us,light,300,1-5 minutes,White light moveing fast and out of normal flight patterns.,2014-02-21,41.0047222,-88.8916667
2014-02-13 18:59:00,miami,fl,us,light,60,1 minute,Two star-like objects&#44 bright&#44 appear then disappear.,2014-02-14,25.7738889,-80.1938889
2014-02-13 19:07:00,parker,az,us,light,180,3 minutes,Large bright orb near the Colorado River,2014-03-18,34.15,-114.2883333
2014-02-13 21:38:00,butte,mt,us,light,900,15 minutes,Multiple white flying objects flying in night sky.,2014-02-14,46.0038889,-112.5338889
2014-02-13 21:38:00,butte,mt,us,light,900,15 minutes,White/organge lights moving in night sky,2014-02-21,46.0038889,-112.5338889
2014-02-13 22:15:00,west kendall,fl,us,circle,4,3-4 seconds,As I was walking back into my apartment&#44 I saw a round white light appear from nowhere and move across the sky super fast.,2014-02-14,25.6788889,-80.3175
2014-02-13 23:30:00,citrus heights,ca,us,oval,120,1-2 minutes,Two lights traveling north in the western sky without sound that stop and fade out.,2014-02-14,38.7072222,-121.28
2014-02-14 00:15:00,portland,or,us,circle,240,4 minutes,Three orange glowing lights in the eastern sky.,2014-02-21,45.5236111,-122.675
2014-02-14 01:00:00,chesnee,sc,us,cigar,180,2-3 minutes,the most unbelievable night of my life.,2014-02-21,35.1483333,-81.8611111
2014-02-14 05:45:00,chester,pa,us,light,3600,1 hour,Light over the Delaware.,2014-02-14,39.8494444,-75.3561111
2014-02-14 06:25:00,calhoun,ga,us,triangle,2400,40 minutes,UFO object followed us over 5 miles and then when I returned home was seen again across from home.,2014-02-21,34.5025,-84.9511111
2014-02-14 06:25:00,seaside,or,us,disk,2,seconds,Bright spinning disk like with windows on top part.,2014-02-21,45.9933333,-123.9213889
2014-02-14 12:20:00,upper marlboro,md,us,sphere,20,<20 seconds,Two White Spherical Objects,2014-02-21,38.8158333,-76.75
2014-02-14 17:30:00,columbia,sc,us,oval,60,1 minute,3 light blue lights and an oval shaped craft hovering over columbia sc interstate 26.,2014-02-21,34.0005556,-81.035
2014-02-14 18:45:00,stephens city,va,us,light,2700,45 minutes,Orange lights changing to red lights. Seemed to interact at times.,2014-02-27,39.0833333,-78.2183333
2014-02-14 19:00:00,pueblo,co,us,fireball,300,5 minutes,8 orange&#44 bright lights seen in Pueblo&#44 Colorado&#44 skies.,2014-02-21,38.2544444,-104.6086111
2014-02-14 19:00:00,winter park,fl,us,other,600,10 minutes,2 Sets of 3 Amber Lights In Triangle Formation Over Winter Park&#44 FL.,2014-02-21,28.5997222,-81.3394444
2014-02-14 19:40:00,evans,ga,us,sphere,120,2 minutes,5 orange orbs and 1 red orb seen in evans over evanston subdivision.,2014-02-21,33.5336111,-82.1308333
2014-02-14 19:45:00,tucson,az,us,light,900,15 minutes,4 orange glowing light orbs seen low in the sky.,2014-02-21,32.2216667,-110.9258333
2014-02-14 21:00:00,rio linda,ca,us,circle,50,50 seconds,7 orange lights apperaing&#44 moving in a formation across the sky&#44 then 2 more lights appearing.,2014-02-21,38.6911111,-121.4475
2014-02-14 21:19:00,ridgecrest,ca,us,unknown,180,3 minutes,Silent Blue Light.,2014-02-21,35.6225,-117.67
2014-02-14 21:30:00,loveland,co,us,unknown,60,1 minute,Hovering aircraft 3 bright white lights.,2014-02-21,40.3977778,-105.0744444
2014-02-14 21:30:00,yuba city,ca,us,light,2700,45 minutes,Five blinking white lights flying slowly in one small area of the sky. One light stayed in the center. Observed for 45 min.,2014-02-21,39.1405556,-121.6158333
2014-02-14 21:34:00,mineral bluff,ga,us,cigar,7200,2 hours,((HOAX??))  I saw 3 cigar figures floating 2&#44000 ft over me.  They flew away and came back 5 min. later.  They were there for 2 hours&#33,2014-02-21,34.9144444,-84.2766667
2014-02-14 21:45:00,raleigh,nc,us,sphere,180,3 minutes,Two silent&#44 pulsating red orbs slowly moving due north near downtown Raleigh at low altitude.,2014-02-21,35.7719444,-78.6388889
2014-02-14 21:45:00,santa cruz,ca,us,unknown,600,5-10 minutes,Balls of bright orange lights seen hovering over city and disappearing up into sky from Santa Cruz Lighthouse.,2014-02-27,36.9741667,-122.0297222
2014-02-14 22:00:00,exton,pa,us,unknown,600,10 minutes,Strange objects over Route 30 Bypass in Exton Pa.,2014-02-21,40.0288889,-75.6211111
2014-02-14 22:00:00,newport beach,ca,us,fireball,180,3 minutes,fire ball in sky moving like an aircraft high in sky but then floated southwards and burned out.,2014-02-21,33.6188889,-117.9280556
2014-02-14 22:00:00,philadelphia,pa,us,fireball,300,5 minutes,Saw 4 objects like bright fireballs coming from east flying toward west didn&#39t have make a sound like a helicopter or airplane then dis,2014-02-21,39.9522222,-75.1641667
2014-02-14 22:00:00,salt lake city,ut,us,fireball,420,7 minutes,Object seemingly on fire hovering over salt lake airport.,2014-02-21,40.7608333,-111.8902778
2014-02-14 22:00:00,san francisco,ca,us,light,900,15 minutes,Red lights in NW San Francisco sky.,2014-02-21,37.775,-122.4183333
2014-02-14 22:08:00,kirkland,wa,us,circle,60,~1 minute,Circular&#44 glowing orange/reddish orange&#44 no sound&#44 speed was slow and consistent&#44 heading north&#44 the background....night time&#44 clear sk,2014-02-21,47.6816667,-122.2075
2014-02-14 22:30:00,lebanon,pa,us,fireball,300,~5 minutes,Bright fireball sighted and followed&#44 then minutes later it dissapeared.,2014-02-21,40.3408333,-76.4116667
2014-02-15 01:30:00,santa ana,ca,us,egg,360,4-6 minutes,Orange glowing egg in the sky over Orange County.,2014-02-27,33.7455556,-117.8669444
2014-02-15 18:14:00,arvada,co,us,triangle,120,2 minutes,Red Orbs.,2014-02-21,39.8027778,-105.0869444
2014-02-15 19:00:00,juno beach,fl,us,fireball,1200,20 minutes,Two hovering parallel lights over ocean.,2014-02-21,26.8794444,-80.0536111
2014-02-15 19:00:00,rancho cucamonga,ca,us,cylinder,60,1 minute,Aluminate Object in sky Rancho Cucamonga.,2014-02-21,34.1063889,-117.5922222
2014-02-15 19:23:00,wabash,in,us,fireball,300,5 minutes,Giant red/orange glowing ball in night sky along horizon that had a duration of 5 minutes.,2014-02-21,40.7977778,-85.8205556
2014-02-15 20:12:00,pasadena,md,us,light,60,1 minute,Three UFOs seen in Maryland 8:12pm est two orange glowing orb shapped one cigar shaped.,2014-02-21,39.1072222,-76.5713889
2014-02-15 20:30:00,perry,ga,us,formation,90,1.5 minutes,Yellowish-Red formation of 6+ soundless - high speed objects.,2014-02-21,32.4580556,-83.7316667
2014-02-15 20:45:00,las vegas,nv,us,fireball,120,2 minutes,Las Vegas ball of fire 2/15/2014.,2014-02-21,36.175,-115.1363889
2014-02-15 22:30:00,lakeland,fl,us,fireball,1800,30 minutes,Three individuals witnessed seven Orange orbs within 20 minutes moving from the Northwest and going towards the South. They were orange,2014-02-21,28.0391667,-81.95
2014-02-15 23:20:00,palm city,fl,us,oval,15,15 seconds,Orange glowing orb traveling over central Martin County&#44 Florida.,2014-02-21,27.1675,-80.2663889
2014-02-15 23:30:00,boynton beach,fl,us,triangle,600,10 minutes,6 orange triangular craft flying north to south&#44 flying in pairs of 2&#44 about a minute apart....very bright and very fast.,2014-02-21,26.525,-80.0666667
2014-02-15 23:45:00,sequim,wa,us,changing,2700,45 minutes,Shimmering multicolored light/sphere changes to circular configuration of lights and then back to sphere.,2014-02-21,48.0797222,-123.1005556
2014-02-16 03:30:00,sacramento,ca,us,cigar,60,1 minute,At roughly 3:30 a.m. pacific standard time I witnessed three lights moving in a westward direction at longitude -121.342 latitude 38.70,2014-02-21,38.5816667,-121.4933333
2014-02-16 15:00:00,custer,wi,us,circle,10,10 seconds,Shimmering &quot;liquid-like-metallic&quot; disc.,2014-02-21,44.5105556,-89.4261111
2014-02-16 16:00:00,lantana,fl,us,other,3600,>1 hour,Hovering over the ocean.,2014-02-27,26.5863889,-80.0522222
2014-02-16 17:25:00,edison,nj,us,oval,10,10 seconds,A oval shaped object silver in color flew behind clouds and never came out the other side.,2014-02-21,40.5186111,-74.4125
2014-02-16 19:30:00,elk grove,ca,us,sphere,180,1-3 minutes,Small Orange Sphere seen near Sacramento.,2014-02-21,38.4088889,-121.3705556
2014-02-16 20:00:00,cambria,ca,us,circle,240,4 minutes,8 very bright orange/red round roused in straight line over west sky over Cambria CA.&#44 coast then faded away; seen by 4.,2014-02-21,35.5641667,-121.0797222
2014-02-16 21:10:00,woodland,wa,us,unknown,600,10 minutes,Cascading multi-colored lights in clouds.,2014-02-21,45.9047222,-122.7427778
2014-02-16 23:00:00,surprise,az,us,other,1800,30 minutes,Not an object; strange contrail-type cloud &quot;fingers&quot; stretching from east to west.,2014-02-21,33.6305556,-112.3325
2014-02-17 00:32:00,atwater,ca,us,other,300,5 minutes,Strange occurance.,2014-02-21,37.3477778,-120.6080556
2014-02-17 00:40:00,winter park,fl,us,changing,180,3 minutes,Walking my dog around midnight I noticed a bright orange round (ball) moving north&#44  It appeared to flames coming from the rear. moved,2014-02-21,28.5997222,-81.3394444
2014-02-17 11:00:00,bowie,md,us,light,240,3-4 minutes,Bright white light moving rapidly in daytime followed by aircrafts.,2014-02-21,39.0066667,-76.7794444
2014-02-17 13:00:00,keaton beach,fl,us,oval,60,1 minute,Black Drone with highly advanced propulsion system.,2014-02-21,29.8241667,-83.595
2014-02-17 15:40:00,fresno,ca,us,unknown,120,1-2 minutes,Close to an airport but so loud it sounded like right over the neighborhood .,2014-02-21,36.7477778,-119.7713889
2014-02-17 18:30:00,milwaukie,or,us,triangle,60,1 minute,Triangle-shaped with lights.,2014-02-21,45.4463889,-122.6380556
2014-02-17 20:00:00,collegeville,pa,us,light,3600,1 hour,Spot light in sky.,2014-02-21,40.1855556,-75.4519444
2014-02-17 21:00:00,boise,id,us,light,5,5 seconds,3 lights&#44 2 white with 1 red in between seen moving east to west to east then north as it disappeared.,2014-02-21,43.6136111,-116.2025
2014-02-17 21:15:00,salt lake city,ut,us,fireball,60,1 minute,Orange balls in formation over Salt Lake City Valley.,2014-02-21,40.7608333,-111.8902778
2014-02-17 22:00:00,dallas,tx,us,triangle,180,3 minutes,Triangle UFO in Dallas.,2014-02-21,32.7833333,-96.8
2014-02-17 22:30:00,hopewell,va,us,triangle,600,10 minutes,UFO above my home.,2014-02-21,37.3041667,-77.2875
2014-02-17 22:50:00,pembroke,ma,us,circle,90,90 seconds,Aircraft with 10-15 yellow orange lights on it all evenly spaced apart went across the sky.,2014-02-21,42.0713889,-70.8097222
